"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Overview of Design Patterns for Self-Adaptive Systems in the Context of the Internet of Things","C. Krupitzer; T. Temizer; T. Prantl; C. Raibulet","Software Engineering Group, Julius-Maximilians-Universität, Würzburg, Germany; Chair of Information Systems II, Universität Mannheim, Mannheim, Germany; Software Engineering Group, Julius-Maximilians-Universität, Würzburg, Germany; Dipartimento di Informatica, Sistemistica e Comunicazione, Universitá degli Studi di Milano-Bicocca, Milan, Italy",IEEE Access,"20 Oct 2020","2020","8","","187384","187399","The Internet of Things (IoT) requires the integration of all available, highly specialized, and heterogeneous devices, ranging from embedded sensor nodes to servers in the cloud. The self-adaptive research domain provides adaptive capabilities that can support the integration in IoT systems. However, developing such systems is a challenging, error-prone, and time-consuming task. In this context, design patterns propose already used and optimized solutions to specific problems in various contexts. Applying design patterns might help to reuse existing knowledge about similar development issues. However, so far, there is a lack of taxonomies on design patterns for self-adaptive systems. To tackle this issue, in this paper, we provide a taxonomy on design patterns for self-adaptive systems that can be transferred to support adaptivity in IoT systems. Besides describing the taxonomy and the design patterns, we discuss their applicability in an Industrial IoT case study.","2169-3536","","10.1109/ACCESS.2020.3031189","Open Access Publication Fund of the University of Würzburg; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9223653","Design patterns;Internet of Things;IoT;self-adaptive systems;software engineering","Synthetic aperture sonar;Software;Internet of Things;Monitoring;Taxonomy;Uncertainty;Software engineering","","31","","100","CCBY","14 Oct 2020","","","IEEE","IEEE Journals"
"An Autonomous Transportation System Architecture Mapping Relation Generation Method Based on Text Analysis","Z. Deng; C. Xiong; M. Cai","School of Intelligent Systems Engineering, Sun Yat-sen University, Shenzhen, China; School of Intelligent Systems Engineering, Sun Yat-sen University, Shenzhen, China; School of Intelligent Systems Engineering, Sun Yat-sen University, Shenzhen, China",IEEE Transactions on Computational Social Systems,"30 Nov 2022","2022","9","6","1768","1776","Information technology and personalized demands are driving the transportation system from passive transportation to active service provision. Autonomous transportation systems (ATSs) are resultantly emerging. A strongly related system architecture can effectively support the planning, construction, and operation of ATS. The current research on the relationship between architectures focuses on the definition of elements and the description of interfaces; however, insufficient research has examined the mapping relationship of the architectural elements. Therefore, to construct a set of architecture systems with explicit mapping relationships, we proposed an information flow (IF) extraction method based on data flow (DF) text to realize automated mapping between logical DF and physical IF. First, to better describe the ATS, we deconstructed the system with service as the basic unit, introduced the structure and constituent elements of the logical and physical architecture, and summarized the mapping principles of the architectural elements. Next, we extracted the DF set based on flow attributes and implemented the vectorization of the DF text. Then, we obtained the similarity of the DFs through text semantic analysis and completed the identification of similar DFs. Finally, to realize the independent construction of IF, we designed a graph-based DF aggregation method to complete the automated mapping of architectural elements. Experimental results showed that the construction method of IF proposed in this article met the requirements of ATS architecture and could effectively support the design and construction of the ATS architecture system.","2329-924X","","10.1109/TCSS.2022.3162345","National Key Research and Development Program of China(grant numbers:2020YFB1600400); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9753675","Automated aggregation;autonomous transportation system (ATS);logical and physical architecture;text-similarity analysis","Computer architecture;Transportation;Microarchitecture;Systems architecture;Semantics;Marine vehicles;Intelligent systems","","11","","28","IEEE","8 Apr 2022","","","IEEE","IEEE Journals"
"Rigorous Architectural Reasoning for Self-Adaptive Software Systems","N. Abbas; J. Andersson; M. U. Iftikhar; D. Weyns","AdaptWise, Linnaeus University, Sweden; AdaptWise, Linnaeus University, Sweden; AdaptWise, Linnaeus University, Sweden; AdaptWise, Linnaeus University, Sweden",2016 Qualitative Reasoning about Software Architectures (QRASA),"2 Jun 2016","2016","","","11","18","Designing a software architecture requires architectural reasoning, i.e., activities that translate requirements to an architecture solution. Architectural reasoning is particularly challenging in the design of product-lines of self-adaptive systems, which involve variability both at development time and runtime. In previous work we developed an extended Architectural Reasoning Framework (eARF) to address this challenge. However, evaluation of the eARF showed that the framework lacked support for rigorous reasoning, ensuring that the design complies to the requirements. In this paper, we introduce an analytical framework that enhances eARF with such support. The framework defines a set of artifacts and a series of activities. Artifacts include templates to specify domain quality attribute scenarios, concrete models, and properties. The activities support architects with transforming requirement scenarios to architecture models that comply to required properties. Our focus in this paper is on architectural reasoning support for a single product instance. We illustrate the benefits of the approach by applying it to an example client-server system, and outline challenges for future work.","","978-1-5090-2672-2","10.1109/QRASA.2016.9","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7484101","architectural reasoning;self-adaptive software systems;formal methods","Cognition;Servers;Computer architecture;Analytical models;Time factors;Automata;Multimedia communication","","6","","24","IEEE","2 Jun 2016","","","IEEE","IEEE Conferences"
"A correct by construction approach for modeling and formalizing self-adaptive systems","M. Hachicha; E. Dammak; R. B. Halima; A. H. Kacem","ReDCAD Laboratory, University of Sfax, Tunisia; ReDCAD Laboratory, University of Sfax, Tunisia; ReDCAD Laboratory, University of Sfax, Tunisia; ReDCAD Laboratory, University of Sfax, Tunisia","2016 17th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","21 Jul 2016","2016","","","379","384","Self-adaptive systems adapt their own behavior autonomously in order to control the satisfaction of their requirements under changing environmental conditions. MAPE (Monitor, Analyze, Plan and Execute) control loops have been used as important models for realizing self-adaptation. Adaptive systems are generally more difficult to design, specify and verify due to their high complexity. In this paper, we propose a formal refinement approach that aims first to model self-adaptive systems based on MAPE control loop. Second, our approach aims to formally specify self-adaptive systems at a high level of abstraction using the Event-B method providing correct by construction software. This formal specification provides a way to verify correctness of self-adaptive systems regarding a number of criteria. We provide a software tool (as an Eclipse plug-in) that supports designers in their architectural choices by defining a set of patterns describing the different ways of organizing MAPE loops, such as Master/Slave, coordinated control and hierarchical control. We illustrate our approach within a marine monitoring environment case study for validation purpose.","","978-1-5090-2239-7","10.1109/SNPD.2016.7515928","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7515928","Self-adaptive systems;MAPE control loop;Design patterns;Event-B method;UML profile","Unified modeling language;Monitoring;Adaptation models;Temperature sensors;Context;Probes;Temperature measurement","","6","","12","IEEE","21 Jul 2016","","","IEEE","IEEE Conferences"
"Platform-Centric Self-Awareness as a Key Enabler for Controlling Changes in CPS","M. Möstl; J. Schlatow; R. Ernst; N. Dutt; A. Nassar; A. Rahmani; F. J. Kurdahi; T. Wild; A. Sadighi; A. Herkersdorf","Institute of Computer and Network Engineering, Technische Universität Braunschweig, Braunschweig, Germany; Institute of Computer and Network Engineering, Technische Universität Braunschweig, Braunschweig, Germany; Institute of Computer and Network Engineering, Technische Universität Braunschweig, Braunschweig, Germany; Center for Embedded & Cyber–physical Systems, University of California at Irvine, Irvine, CA, USA; Center for Embedded & Cyber–physical Systems, University of California at Irvine, Irvine, CA, USA; Center for Embedded & Cyber–physical Systems, University of California at Irvine, Irvine, CA, USA; Center for Embedded & Cyber–physical Systems, University of California at Irvine, Irvine, CA, USA; Chair for Integrated Systems, Technische Universität München, Munich, Germany; Chair for Integrated Systems, Technische Universität München, Munich, Germany; Chair for Integrated Systems, Technische Universität München, Munich, Germany",Proceedings of the IEEE,"17 Sep 2018","2018","106","9","1543","1567","Future cyber-physical systems will host a large number of coexisting distributed applications on hardware platforms with thousands to millions of networked components communicating over open networks. These applications and networks are subject to continuous change. The current separation of design process and operation in the field will be superseded by a life-long design process of adaptation, infield integration, and update. Continuous change and evolution, application interference, environment dynamics and uncertainty lead to complex effects which must be controlled to serve a growing set of platform and application needs. Self-adaptation based on self-awareness and self-configuration has been proposed as a basis for such a continuous in-field process. Research is needed to develop automated in-field design methods and tools with the required safety, availability, and security guarantees. The paper shows two complementary use cases of self-awareness in architectures, methods, and tools for cyber-physical systems. The first use case focuses on safety and availability guarantees in self-aware vehicle platforms. It combines contracting mechanisms, tool based self-analysis and self-configuration. A software architecture and a runtime environment executing these tools and mechanisms autonomously are presented including aspects of self-protection against failures and security threats. The second use case addresses variability and long term evolution in networked MPSoC integrating hardware and software mechanisms of surveillance, monitoring, and continuous adaptation. The approach resembles the logistics and operation principles of manufacturing plants which gave rise to the metaphoric term of an Information Processing Factory that relies on incremental changes and feedback control. Both use cases are investigated by larger research groups. Despite their different approaches, both use cases face similar design and design automation challenges which will be summarized in the end. We will argue that seemingly unrelated research challenges, such as in machine learning and security, could also profit from the methods and superior modeling capabilities of self-aware systems.","1558-2256","","10.1109/JPROC.2018.2858023","Deutsche Forschungsgemeinschaft(grant numbers:FOR1800,ER168/32-1,HE4584/7-1); National Science Foundation(grant numbers:CCF-1704859); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8466995","Cyber-physical systems;design automation;embedded systems;self-awareness","Cyber-physical systems;Safety;Computer security;Design automation;Embedded systems;Surveillance","","24","","80","CCBY","17 Sep 2018","","","IEEE","IEEE Journals"
"Towards Self-Adaptive Machine Learning-Enabled Systems Through QoS-Aware Model Switching","S. Kulkarni; A. Marda; K. Vaidhyanathan","Software Engineering Research Center, IIIT Hyderabad, India; Software Engineering Research Center, IIIT Hyderabad, India; Software Engineering Research Center, IIIT Hyderabad, India",2023 38th IEEE/ACM International Conference on Automated Software Engineering (ASE),"8 Nov 2023","2023","","","1721","1725","Machine Learning (ML), particularly deep learning, has seen vast advancements, leading to the rise of Machine Learning-Enabled Systems (MLS). However, numerous software engineering challenges persist in propelling these MLS into production, largely due to various run-time uncertainties that impact the overall Quality of Service (QoS). These uncertainties emanate from ML models, software components, and environmental factors. Self-adaptation techniques present potential in managing run-time uncertainties, but their application in MLS remains largely unexplored. As a solution, we propose the concept of a Machine Learning Model Balancer, focusing on managing uncertainties related to ML models by using multiple models. Subsequently, we introduce AdaMLS, a novel self-adaptation approach that leverages this concept and extends the traditional MAPE-K loop for continuous MLS adaptation. AdaMLS employs lightweight unsupervised learning for dynamic model switching, thereby ensuring consistent QoS. Through a self-adaptive object detection system prototype, we demonstrate AdaMLS's effectiveness in balancing system and model performance. Preliminary results suggest AdaMLS surpasses naive and single state-of-the-art models in QoS guarantees, heralding the advancement towards self-adaptive MLS with optimal OoS in dynamic environments.","2643-1572","979-8-3503-2996-4","10.1109/ASE56229.2023.00172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10298425","Self Adaptation;Self-adaptive systems;Software Architecture;ML-Enabled Systems;ML4SA;Unsupervised Learning;Object Detection","Adaptation models;Uncertainty;Biological system modeling;Quality of service;Switches;Object detection;Software","","8","","32","IEEE","8 Nov 2023","","","IEEE","IEEE Conferences"
"Fault-Tolerance of Self-Timed Circuits","Y. A. Stepchenkov; A. N. Kamenskih; Y. G. Diachenko; Y. V. Rogdestvenski; D. Y. Diachenko","Department of architectural an schematic basis of the innovative computational systems, Institute of Informatics Problems, Moscow, Russian Federation; Department of Automation and remote control, Perm National Research Polytechnic University, Perm, Russian Federation; Department of architectural an schematic basis of the innovative computational systems, Institute of Informatics Problems, Moscow, Russian Federation; Department of architectural an schematic basis of the innovative computational systems, Institute of Informatics Problems, Moscow, Russian Federation; Department of architectural an schematic basis of the innovative computational systems, Institute of Informatics Problems, Moscow, Russian Federation","2019 10th International Conference on Dependable Systems, Services and Technologies (DESSERT)","25 Jul 2019","2019","","","41","44","The paper discusses a fault-tolerance problem for digital integrated circuits. Due to their properties, self-timed circuits, unlike synchronous counterparts, are immune towards the greater part of the short-term logical faults. Indication of an illegal state of the dual-rail signal as second spacer increases fault-tolerance of the combinational self-timed circuits up to 82%. Self-timed triggers, due to their indication features, are immune to 44% logical faults. The use of special methods of doubling transistors and bistable cells, which are the basis of the self-timed triggers, enhances their fault-tolerance up to 80%.","","978-1-7281-1733-1","10.1109/DESSERT.2019.8770047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8770047","fault-tolerance;self-timed circuits;spacer;indication;diphase","Circuit faults;Switches;Transistors;Fault tolerance;Fault tolerant systems;Switching circuits;Layout","","8","","19","IEEE","25 Jul 2019","","","IEEE","IEEE Conferences"
"A Configurable RISC-V for NoC-Based MPSoCs: A Framework for Hardware Emulation","M. Khamis; S. El-Ashry; A. Shalaby; M. AbdElsalam; M. W. El-Kharashi","Department of Computer and Systems Engineering, Ain Shams University, Cairo, Egypt; Department of Computer and Systems Engineering, Ain Shams University, Cairo, Egypt; Mentor Graphics, Cairo, Egypt; Department of Computer Science, Benha University, Egypt; Department of Computer and Systems Engineering, Ain Shams University, Cairo, Egypt",2018 11th International Workshop on Network on Chip Architectures (NoCArc),"22 Nov 2018","2018","","","1","6","Manycore architectures with thousands of processing tiles create interesting challenges to maintain high processing speeds with satisfiable energy dissipation. One of these architectures, Networks-on-Chips (NoC) proved to be a suitable candidate to achieve that target goal. In this paper, we introduce a highly scalable, flexible hardware RISC-V MPSoC-based NoC hardware emulation and testbench acceleration co-modeling framework through which NoCs, built upon various types of network schemes can be validated and evaluated. In our proposed platform, traffic is injected or self-generated through the open source RISC-V Instruction Set Architecture (ISA) as a processing tile through an implemented Core Network Interface (CNI), which acts as an NI-plugin. Hardware emulation environment has been developed to be auto-generated to evaluate variant parametric NoC routers in different terms of reconfigurability for measuring their throughput and average latency. A scalable and portable Universal Verification Methodology (UVM) environment is proposed to support the hardware acceleration using the Testbench-Xpress (TBX) technology for network congestion-aware and bus routing failures detection. Experimental results have been applied on several case studies to demonstrate and asses the validity of the proposed framework of evaluating configurable and different NoC architectures obtain results indicate speedup performance gain in the order of 40X over software simulators.","","978-1-5386-8552-5","10.1109/NOCARC.2018.8541158","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8541158","Functional verification;Hardware Emulation;Multiprocessor System-on-Chip (MFSoC);Networks-on-Chip (NoC);RISC-V;System-on-Chip (SoC);Universal Verification Methodology (UVM)","Emulation;Computer architecture;Life estimation;System recovery;Performance gain;Routing;Throughput","","8","","32","IEEE","22 Nov 2018","","","IEEE","IEEE Conferences"
"Smart Attendance Management using a Self-Supervised Learning Approach","D. Vikram; H. Ajina; S. Gokilapriya; M. Malini","Department of Computer Science and Engineering, Rathinam Technical Campus, Coimbatore, India; Department of Artificial Intelligence and Data Science, Rathinam Technical Campus, Coimbatore, India; Department of Artificial Intelligence and Machine Learning, Kalingarkarunanidhi Institute of Technology, Coimbatore, India; Department of Information Technology, Sri G.V.G Visalakshi College for Women, Udumalpet, India",2024 5th International Conference on Image Processing and Capsule Networks (ICIPCN),"9 Sep 2024","2024","","","150","153","Organizational efficiency is significantly influenced by automated attendance management systems, yet traditional methods often lack flexibility and reliability. This study proposes a novel approach to transform the Smart Attendance Management System (SAMS) by leveraging recent advances in Self-Supervised Learning (SSL). The proposed method enhances accuracy and adaptability without explicit supervision by integrating SSL techniques at multiple stages, including feature extraction, anomaly detection, and data preparation. The proposed system learns meaningful representations from unlabeled attendance data through SSL-based data preprocessing, thereby improving the performance of downstream tasks. Feature extraction by utilizing SSL enables the proposed system to extract robust features enhancing both anomaly detection and attendance tracking. Anomaly detection models trained with SSL frameworks can effectively identify unusual attendance patterns. Additionally, SSL-based continuous learning ensures that the proposed system can adapt to the changing user behaviors and various situations. Supported by SSL, the proposed SAMS offers a more precise, efficient, and flexible solution for managing attendance, positioning it to meet the evolving demands of contemporary businesses across various industries.","","979-8-3503-6717-1","10.1109/ICIPCN63822.2024.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10660935","Attendance Management;Self-Supervised Learning;SSL;feature extraction;Anomaly Detection","Accuracy;Soft sensors;Self-supervised learning;Transforms;Medical services;Feature extraction;Real-time systems","","1","","22","IEEE","9 Sep 2024","","","IEEE","IEEE Conferences"
"Self-Adaptive Microservice-based Systems - Landscape and Research Opportunities","M. Filho; E. Pimentel; W. Pereira; P. H. M. Maia; M. I. Cortés","State University of Ceará (UECE), Fortaleza, Ceará, Brazil; State University of Ceará (UECE), Fortaleza, Ceará, Brazil; State University of Ceará (UECE), Fortaleza, Ceará, Brazil; State University of Ceará (UECE), Fortaleza, Ceará, Brazil; State University of Ceará (UECE), Fortaleza, Ceará, Brazil",2021 International Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS),"29 Jun 2021","2021","","","167","178","Microservices have become popular in the past few years, attracting the interest of both academia and industry. Despite of its benefits, this new architectural style still poses important challenges, such as resilience, performance and evolution. Self-adaptation techniques have been applied recently as an alternative to solve or mitigate those problems. However, due to the range of quality attributes that affect microservice architectures, many different self-adaptation strategies can be used. Thus, to understand the state-of-the-art of the use of self-adaptation techniques and mechanisms in microservice-based systems, this work conducted a systematic mapping, in which 21 primary studies were analyzed considering qualitative and quantitative research questions. The results show that most studies focus on the Monitor phase (28.57%) of the adaptation control loop, address the self-healing property (23.81%), apply a reactive adaptation strategy (80.95%) in the system infrastructure level (47.62%) and use a centralized approach (38.10%). From those, it was possible to propose some research directions to fill existing gaps.","2157-2321","978-1-6654-0289-7","10.1109/SEAMS51251.2021.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9462040","Microservice architecture;Self-adaptation;Systematic study mapping;Software engineering","Industries;Systematics;Adaptive systems;Computer architecture;Monitoring;Software engineering;Resilience","","17","","44","IEEE","29 Jun 2021","","","IEEE","IEEE Conferences"
"Losing Control: The Case for Emergent Software Systems Using Autonomous Assembly, Perception, and Learning","B. Porter; R. R. Filho","School of Computing and Communications, Lancaster University, Lancaster, UK; School of Computing and Communications, Lancaster University, Lancaster, UK",2016 IEEE 10th International Conference on Self-Adaptive and Self-Organizing Systems (SASO),"8 Dec 2016","2016","","","40","49","Architectural self-organisation, in which different configurations of software modules are dynamically assembled based on the current context, has been shown to be an effective way for software to self-optimise over time. Current approaches to this rely heavily on human-led definitions: models, policies and processes to control how self-organisation works. We present the case for a paradigm shift to fully emergent computer software which places the burden of understanding entirely into the hands of software itself. These systems are autonomously assembled at runtime from discovered constituent parts and their internal health and external deployment environment continually monitored. An online, unsupervised learning system then uses runtime adaptation to explore alternative system assemblies and locate optimal solutions. Based on our experience to date, we define the problem space of emergent software, and we present a working case study of an emergent web server. Our results demonstrate two aspects of the problem space for this case study: that different assemblies of behaviour are optimal in different deployment environment conditions, and that these assemblies can be autonomously learned from generalised perception data while the system is online.","1949-3681","978-1-5090-3534-2","10.1109/SASO.2016.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7774385","self-organising;self-aware;component-based;emergent;software;learning","Runtime;Software systems;Adaptation models;Web servers;Measurement;Context","","13","","23","IEEE","8 Dec 2016","","","IEEE","IEEE Conferences"
"Prerequisites for a Self-sustaining Embedded System with Artificial Intelligence","D. Chikurtev; S. Bogdanov; N. Spasova; V. Ivaniv","Institute of Information and Communication Technologies, Bulgarian Academy of Sciences, Acad. G. Bonchev St., Block 2, Sofia, BULGARIA; Department of Computer Systems, Faculty of Computer Systems and Technologies, Technical University of Sofia, 8 Kliment Ohridski blvd., Sofia, Bulgaria; Department of Microelectronics, Faculty of Electronic Engineering and Technologies, Technical University of Sofia, 8 Kliment Ohridski blvd., Sofia, Bulgaria; Institute of Information and Communication Technologies, Bulgarian Academy of Sciences, Acad. G. Bonchev St., Block 2, Sofia, BULGARIA",2020 XXIX International Scientific Conference Electronics (ET),"5 Nov 2020","2020","","","1","4","The article defines criteria, conditions and requirements for the development and existence of an embedded system. A concept of an algorithm for intelligent behavior of an embedded system, which will be able to recompile software modules and components by itself and by the software core, is presented. The aim is to achieve sustainability, expand the functions of embedded systems and adapting the system to work in different environments.","","978-1-7281-7426-6","10.1109/ET50336.2020.9238328","Bulgarian National Science Fund(grant numbers:KP-06-M27/1-04.12.2018); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9238328","artificial intelligence;embedded systems;real-time operation;self-sustaining","Embedded systems;Software algorithms;Computer architecture;Software;Artificial intelligence;Task analysis;Sustainable development","","6","","12","IEEE","5 Nov 2020","","","IEEE","IEEE Conferences"
"The Use of Ontology in the Process of Designing Adaptive Software Systems","D. Fedasyuk; I. Lutsyk","Software Department, Lviv Polytechnic National University, Lviv, Ukraine; Software Department, Lviv Polytechnic National University, Lviv, Ukraine",2022 IEEE 17th International Conference on Computer Sciences and Information Technologies (CSIT),"2 Jan 2023","2022","","","503","506","The analysis of approaches and methods for creating adaptive and self-adaptive software systems has been carried out. It has been determined that most approaches require reconfiguration to change the functionality of the software. An ontology of the adaptive software system has been formed, which allows to present the main components of the software without reference to the structure of the subject area. The architecture of an adaptive software system was designed, which combines the principles of component-oriented and client-server architecture. Such solution will allow the software to be dynamically adapted depending on the needs of the user. An analysis of the characteristics of the ontological model based on quality assessment metrics has been carried out.","2766-3639","979-8-3503-3431-9","10.1109/CSIT56902.2022.10000528","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10000528","ontology;architecture of software systems;adaptive software systems;self-adaptive software systems;ontology evaluation metrics","Measurement;Adaptation models;Analytical models;Adaptive systems;Software architecture;Semantics;Computer architecture","","3","","14","IEEE","2 Jan 2023","","","IEEE","IEEE Conferences"
"A Multi-Level Self-Adaptation Approach For Microservice Systems","S. Zhang; M. Zhang; L. Ni; P. Liu","College of Information and Communication, National University of Defense Technology, Xi’an, China; College of Information and Communication, National University of Defense Technology, Xi’an, China; College of Information and Communication, National University of Defense Technology, Xi’an, China; College of Computer National, University of Defense Technology, Hunan, China",2019 IEEE 4th International Conference on Cloud Computing and Big Data Analysis (ICCCBDA),"30 May 2019","2019","","","498","502","Microservice technology that emphasizes self-management and lightweight of software systems has received great interests in both academic and industry fields of software engineering. The highly self-contained components and the dynamic running instance of microservice architecture require more flexible and diverse self-adaptation at multiple levels, which poses challenges to existing self-adaptation technologies. This paper proposes a multi-level self-adaptation approach to enrich the self-adaptation capabilities of microservice architecture and technologies. In our approach, the self-adaptation of microservice system can occur at both microservice level and instance level to satisfy various self-adaptation requirements. Based on the abstract model of self-adaptive microservice systems, the operation primitives to accomplish self-adaptation at different levels are proposed. We also present a microservice self-adaptation description language MSDL to specify the self-adaptation logics at multiple levels and implement a supporting platform by extending Kubernetes. A case is developed to illustrate our approach and experiments are conducted to show its effectiveness and availability.","","978-1-7281-1410-1","10.1109/ICCCBDA.2019.8725647","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725647","self-adaptive;microservice;model;primitives;platform","Software systems;Adaptation models;Computer architecture;Service-oriented architecture;Containers;Time factors","","17","","18","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Model-based Development of a System of Systems Using Unified Architecture Framework (UAF): A Case Study","O. C. Eichmann; S. Melzer; R. God","Institute of Aircraft Cabin Systems, Hamburg University of Technology, Hamburg, Germany; Institute of Aircraft Cabin Systems, Hamburg University of Technology, Hamburg, Germany; Institute of Aircraft Cabin Systems, Hamburg University of Technology, Hamburg, Germany",2019 IEEE International Systems Conference (SysCon),"16 Sep 2019","2019","","","1","8","In the development of safety- and security-relevant systems the V-model is established providing verification possibilities at each development stage. Usually, methods and tools of Model-based Systems Engineering (MBSE) are used in combination with the V-model for the development of single and self-contained complex systems. Nowadays, ubiquitous connectivity leads to a high degree of communication between systems enabling their cooperation for the provision of new services in a so-called System of Systems (SoS). In contrast to conventional systems engineering new methods and tools are required for service enabling SoS. In order to fulfill requirements of System of Systems Engineering (SoSE) the Object Management Group (OMG) developed the Unified Architecture Framework (UAF) for representation of enterprise architecture. This paper presents an approach for model-based development of SoS using UAF according to the V-model. In addition, an application of this new method shows differences between single system and SoS development methods.","2472-9647","978-1-5386-8396-5","10.1109/SYSCON.2019.8836749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8836749","Cyber-Physical Systems;System of Systems;Hardware Integration;V-model;Message Broker","Unified modeling language;Security;Atmospheric modeling;System of systems;Hardware","","16","","24","IEEE","16 Sep 2019","","","IEEE","IEEE Conferences"
"Adaptive Fault Detection Exploiting Redundancy with Uncertainties in Space and Time","D. Ratasich; M. Platzer; R. Grosu; E. Bartocci","Institute of Computer Engineering, TU Wien, Vienna, Austria; Institute of Computer Engineering, TU Wien, Vienna, Austria; Institute of Computer Engineering, TU Wien, Vienna, Austria; Institute of Computer Engineering, TU Wien, Vienna, Austria",2019 IEEE 13th International Conference on Self-Adaptive and Self-Organizing Systems (SASO),"1 Aug 2019","2019","","","23","32","The Internet of Things (IoT) connects millions of devices of different cyber-physical systems (CPSs) providing the CPSs additional (implicit) redundancy during runtime. However, the increasing level of dynamicity, heterogeneity, and complexity adds to the system's vulnerability, and challenges its ability to react to faults. Self-healing is an increasingly popular approach for ensuring resilience, that is, a proper monitoring and recovery, in CPSs. This work encodes and searches an adaptive knowledge base in Prolog/ProbLog that models relations among system variables given that certain implicit redundancy exists in the system. We exploit the redundancy represented in our knowledge base to generate adaptive runtime monitors which compare related signals by considering uncertainties in space and time. This enables the comparison of uncertain, asynchronous, multi-rate and delayed measurements. The monitor is used to trigger the recovery process of a self-healing mechanism. We demonstrate our approach by deploying it in a real-world CPS prototype of a rover whose sensors are susceptible to failure.","1949-3681","978-1-7281-2731-6","10.1109/SASO.2019.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8780540","fault detection;self-healing;cyber-physical systems;redundancy model;observation model","Redundancy;Knowledge based systems;Sensors;Monitoring;Runtime;Software;Fault detection","","5","","32","IEEE","1 Aug 2019","","","IEEE","IEEE Conferences"
"A management architectural pattern for adaptation system in Internet of Things","A. de Ribamar Lima Ribeiro; F. M. de Almeida; E. D. Moreno; C. A. E. Montesco","Computing Department, Universidade Federal de Sergipe, Sao Cristovao, SE, BR; Computing Department, Federal University of Sergipe, São Cristóvão, Brazi; Computing Department, Federal University of Sergipe, São Cristóvão, Brazi; Computing Department, Federal University of Sergipe, São Cristóvão, Brazi",2016 International Wireless Communications and Mobile Computing Conference (IWCMC),"29 Sep 2016","2016","","","576","581","Internet of Things (IoT) applications carry on at an environment that is mainly highly dynamic and real time nature. Due that environment, such applications should be able to reason autonomously and give self-adaptive decisions. To date, there has not been an adequate architecture to incorporate self-adaptive property in that type of environment. Thus, we design a management architectural pattern for adaptation system in Internet of Things based on modeling of control loops. The architectural pattern is presented considering problem/motivation, solution, consequences and examples. An example of application of pattern is showed through a self-protecting architecture for Internet of Things.","2376-6506","978-1-5090-0304-4","10.1109/IWCMC.2016.7577121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7577121","Autonomic Systems;Self-management;IoT;Self-x Properties;Control Loop","Internet of things;Computer architecture;Computational modeling;Media;Adaptation models;Software engineering;Security","","2","","17","IEEE","29 Sep 2016","","","IEEE","IEEE Conferences"
