"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"P., Wang, Pengchao; X., Yang, Xinwei; B., Lin, Baixue; J., Huang, Jianzhong; Y., Tao, Yong","Wang, Pengchao (59840058400); Yang, Xinwei (55873466700); Lin, Baixue (55945818000); Huang, Jianzhong (35210198300); Tao, Yong (56493830200)","59840058400; 55873466700; 55945818000; 35210198300; 56493830200","Cofactor self-sufficient whole-cell biocatalysts for the production of 2-phenylethanol","2017","Metabolic Engineering","44","","","143","149","0","79","10.1016/j.ymben.2017.09.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042682755&doi=10.1016%2Fj.ymben.2017.09.013&partnerID=40&md5=79f8f9d86901132cd7cbb5acddb7a919","The efficiency of biocatalysis is often affected by an insufficient supply and regeneration of cofactors and redox equivalents. To alleviate this shortcoming, a cofactor self-sufficient system was developed for enhanced production of 2-phenylethanol (2-PE) in E. coli. A “bridge” between the amino acid and its corresponding alcohol was designed in the system using glutamate dehydrogenase. By coupling glutamate dehydrogenase with transaminase and alcohol dehydrogenase, the cosubstrate (2-oxoglutarate) and redox equivalents (NAD(P)H) were regenerated simultaneously, so that no external cofactor or redox source was required. Thus, a cofactor self-sufficient system was developed, which improved the biocatalyst efficiency 3.8-fold. The ammonium generated in this process was removed using zeolite, which further improved the biosynthetic efficiency and resulted in a cleaner system. To the best of our knowledge, this system yielded the highest titer of 2-PE ever obtained in E. coli. Additionally, the wider applicability of this self-sufficient strategy was demonstrated in the production of D-phenyllactic acid. This study thus offers a new method to resolve the cofactor/redox imbalance problem and demonstrates the feasibility of the cofactor self-sufficient strategy for enhanced production of diverse chemicals. © 2018 Elsevier B.V., All rights reserved.","2-oxoglutarate; 2-phenylethanol; Cofactor; Redox; Self-sufficient; Whole-cell Biocatalyst; Alcohol Dehydrogenase; Aminotransferase; Glutamate Dehydrogenase; Phenethyl Alcohol; Alcohol Dehydrogenase; Coenzymes; Escherichia Coli Proteins; Glutamate Dehydrogenase; Phenylethyl Alcohol; Transaminases; Efficiency; Escherichia Coli; Zeolites; 2-oxoglutarate; 2-phenylethanol; Cofactors; Redox; Self-sufficient; Whole Cell Biocatalysts; Biocatalysts; Alcohol Dehydrogenase; Aminotransferase; Glutamate Dehydrogenase; Phenethyl Alcohol; Zeolite; Escherichia Coli Protein; Article; Bacterial Strain; Bacterium Culture; Biocatalysis; Biosynthesis; Biotransformation; Molecular Cloning; Nonhuman; Priority Journal; Scale Up; Whole Cell; Coenzyme; Genetics; Metabolism; Alcohol Dehydrogenase; Coenzymes; Escherichia Coli Proteins; Glutamate Dehydrogenase; Phenylethyl Alcohol; Transaminases","Efficiency; Escherichia coli; Zeolites; 2-oxoglutarate; 2-phenylethanol; Cofactors; Redox; Self-sufficient; Whole cell biocatalysts; Biocatalysts; alcohol dehydrogenase; aminotransferase; glutamate dehydrogenase; phenethyl alcohol; zeolite; Escherichia coli protein; Article; bacterial strain; bacterium culture; biocatalysis; biosynthesis; biotransformation; molecular cloning; nonhuman; priority journal; scale up; whole cell; coenzyme; genetics; metabolism; Alcohol Dehydrogenase; Coenzymes; Escherichia coli Proteins; Glutamate Dehydrogenase; Phenylethyl Alcohol; Transaminases","Article","Final","","Scopus","2-s2.0-85042682755"
"M., Vallone, Mariangela; G., Aiello, Giuseppe; R., Sciortino, R.; P., Catania, Pietro","Vallone, Mariangela (35369110700); Aiello, Giuseppe (36785734900); Sciortino, R. (56725577800); Catania, Pietro (35368174900)","35369110700; 36785734900; 56725577800; 35368174900","First results of iButton® loggers and infrared camera application inside a greenhouse","2017","Acta Horticulturae","1170","","","283","291","0","2","10.17660/ActaHortic.2017.1170.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029580528&doi=10.17660%2FActaHortic.2017.1170.34&partnerID=40&md5=6c11ab1d53f12f9a73c49b31076c2ca3","Greenhouse microclimate management (temperature, relative humidity) plays a very important role in order to optimize the production process improving pest and disease control, irrigation and energy efficiency. The systems mostly used in Sicily (south Italy) to record the ambient parameters are made up of fixed measuring stations able to give useful information about the climate inside the greenhouse limited to some pre-fixed points. In this study we texted a novel system made up of humidity and temperature data loggers (iButton®) placed inside a greenhouse. The iButton® temperature/humidity logger (DS1923) is a rugged, self-sufficient system that measures temperature and/or humidity and records the result in a protected memory section. The DS1923 is configured and communicates with a host-computing device through the serial 1-Wire® protocol, which requires only a single data lead and a ground return. A total of 8192 8-bit readings or 4096 16-bit readings taken at equidistant intervals ranging from 1 s to 273 hours can be stored. The data loggers reduced dimensions (16.3 mm diameter and 5.9 mm tall) allow to not disturb vegetation in positioning them. In this study, twenty iButton® loggers were uniformly distributed inside the greenhouse also near to the vegetation and gave the opportunity of accurately control the ambient parameters with great flexibility due to the facility in positioning and moving them. Furthermore, the infrared camera FLIR P640 was used to obtain accurate temperature measurements in correspondence with the vegetation. The iButton® data were also overlapped to those obtained by the infrared camera. They together allowed to identify the critical points of the ambient parameters as useful tool for the management of the farming operations inside the greenhouse. © 2017 Elsevier B.V., All rights reserved.","Control; Greenhouse; Ibutton®; Infrared Camera; Temperature","","Conference paper","Final","","Scopus","2-s2.0-85029580528"
"A., Astapova, Anastasiya","Astapova, Anastasiya (55657539400)","55657539400","Rumor, humor, and other forms of election folklore in non-democratic societies: The case of Belarus","2017","Folklore (Estonia)","69","","","15","48","0","5","10.7592/FEJF2017.69.astapova","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033800153&doi=10.7592%2FFEJF2017.69.astapova&partnerID=40&md5=339b34bc2f49615466f0b31199f6d559","This article focuses on folk expressions on “the election without choice”, as the state elections in authoritarian societies are often labeled. The research is based on the case of Belarus, where the electoral fraud has become a matter of common knowledge both for the Belarusians themselves and outside observers. Yet, even though the independent opinion polls are not exactly as positive for the Belarusian president as the official results of the election, they show that Alexander Lukashenko wins within the self-sufficient system he has created. This hegemony is nurtured, for instance, by various manifestations of the election sham reproduced by Belarusians. At the same time, the election rumors and jokes circulating in the oral communication and on the Internet question the existing hegemony. By means of fieldwork examples I show in this article how the genres of rumors and jokes are interconnected, sometimes to the point of being indiscernible. Rather than looking at the borders of the two genres, I will concentrate on their interplay, intertextual bridges between them, the ideologies they share, and new directions for understanding the non-verifiable folklore they provide. © 2017 Elsevier B.V., All rights reserved.","Belarus; Election Folklore; Election Fraud; Genres; Humor; Intertextuality; Jokes; Rumors","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85033800153"
"R., Bayindir, Ramazan; I., Çolak, Ilhami; G., Fulli, Gianluca; K., Demirtas, Kenan","Bayindir, Ramazan (6506084880); Çolak, Ilhami (6602990030); Fulli, Gianluca (55924499600); Demirtas, Kenan (55923911200)","6506084880; 6602990030; 55924499600; 55923911200","Smart grid technologies and applications","2016","Renewable and Sustainable Energy Reviews","66","","","499","516","0","240","10.1016/j.rser.2016.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983430437&doi=10.1016%2Fj.rser.2016.08.002&partnerID=40&md5=64d6a497477a6e08d5a369a8cdc21b10","Smart grid technologies can be defined as self-sufficient systems that can find solutions to problems quickly in an available system that reduces the workforce and targets sustainable, reliable, safe and quality electricity to all consumers. In this respect, different technological applications can be seen from the perspective of researchers and investors. Even though these technological application studies constitute an initial step for the structure of the smart grid, they have not been fully completed in many countries. Associations of initial studies for the next step in smart grid applications will provide an economic benefit for the authorities in the long term, and will help to establish standards to be compatible with every application so that all smart grid applications can be coordinated under the control of the same authorities. In this study, a review has been made of technological methods of data transmission and the energy efficiency in smart grids as well as smart grid applications. Therefore, this study is expected to be an important guiding source for researchers and engineers studying the smart grid. It also helps transmission and distribution system operators to follow the right path as they are transforming their classical grids to smart grids. © 2023 Elsevier B.V., All rights reserved.","Energy Efficiency; Self-sufficient Systems; Smart Grid; Structure Of The Smart Grid; Electric Power Transmission Networks; Smart Power Grids; Application Studies; Economic Benefits; Self-sufficient System; Smart Grid; Smart Grid Applications; Smart Grid Technologies; Structure Of The Smart Grid; Technological Applications; Technologies And Applications; Energy Efficiency","Electric power transmission networks; Smart power grids; Application studies; Economic benefits; Self-sufficient system; Smart grid; Smart grid applications; Smart Grid technologies; Structure of the smart grid; Technological applications; Technologies and applications; Energy efficiency","Letter","Final","","Scopus","2-s2.0-84983430437"
"T., Tomono, Takao","Tomono, Takao (7003875860)","7003875860","Design consideration of sustainable self-sufficient energy system using ferroelectric material for wearable healthcare","2016","International Journal of Energy Research","40","15","","2176","2186","0","3","10.1002/er.3578","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976902821&doi=10.1002%2Fer.3578&partnerID=40&md5=df924400f791b86100277449cec82c30","Design of the sustainable self-sufficient energy generator and storage devices using ferroelectric material were considered for wearable healthcare device. Recently, personal health-monitoring system is expected to be one of the most important and attractive applications of wearable electronics. It becomes more important for us to develop power generator and storage devices used in monitoring our health condition status on an aging society. The power generator and storage devices are desirable to be embedded into clothes or textile intangibly. In this paper, button type solar cell for power generator and film capacitor on fiber for power storage were considered by using ferroelectric material. The target power consumption for wearable healthcare device is more than 3.6 mW for communication means and sensing ECG, SpO<inf>2</inf>, temperature, heart rate, and blood pressure that were essential for our health condition monitoring. The target capacity of power storage is more than 150 mAh for 5 days' operation. Clothes are thought to be suitable for embedding sufficient energy system. One proposed circuit that consists of solar cell and film capacitor is considered. The button type solar cell of the four pieces of 20 mm diameter and the film capacitor on fiber are proposed as power generator and storage. The proposed circuit will make it possible to use the healthcare devices more than 5 days without sunshine when we put on clothes of more than 160 g such as thin coat or outerwear. Moreover, the proposed circuit will make it possible to use the devices more than 30 days without sunshine when we put on clothes of more than 960 g such as thick coat or outerwear. As we don't forget to put on clothes that embedded the self-sufficient energy system, the self-sufficient system will become useful for sustainable society in the future. Copyright © 2016 John Wiley & Sons, Ltd. © 2017 Elsevier B.V., All rights reserved.","Capacitor; Ferroelectric Material; Fiber; Personal Healthcare; Solar Cell; Blood Pressure; Capacitors; Condition Monitoring; Copyrights; Ferroelectricity; Fibers; Health; Health Care; Reconfigurable Hardware; Solar Cells; Storage (materials); Virtual Storage; Wearable Technology; Aging Societies; Design Considerations; Energy Systems; Film Capacitors; Health Condition; Personal Health; Personal Health Care; Sustainable Society; Ferroelectric Materials","Blood pressure; Capacitors; Condition monitoring; Copyrights; Ferroelectricity; Fibers; Health; Health care; Reconfigurable hardware; Solar cells; Storage (materials); Virtual storage; Wearable technology; Aging societies; Design considerations; Energy systems; Film capacitors; Health condition; Personal health; Personal health care; Sustainable society; Ferroelectric materials","Article","Final","","Scopus","2-s2.0-84976902821"
"F., Gao, Fen; H., Ding, Haitao; X., Xu, Xiaohong; Y., Zhao, Yuhua","Gao, Fen (55831754700); Ding, Haitao (48662052000); Xu, Xiaohong (55832419900); Zhao, Yuhua (55726077500)","55831754700; 48662052000; 55832419900; 55726077500","A self-sufficient system for removal of synthetic dye by coupling of spore-displayed triphenylmethane reductase and glucose 1-dehydrogenase","2016","Environmental Science and Pollution Research","23","21","","21319","21326","0","12","10.1007/s11356-016-7330-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981194164&doi=10.1007%2Fs11356-016-7330-9&partnerID=40&md5=09bb4263ae0bef297ce46bae1528f135","Biodegradation of triphenylmethane dyes by microorganisms is hampered by the transport barrier imposed by cell membranes. On the other hand, cell-free systems using enzyme-based biodegradation strategy are costly. Therefore, an efficient and inexpensive approach circumventing these problems is highly desirable. Here, we constructed a self-sufficient system for synthetic dye removal by coupling of spore surface-displayed triphenylmethane reductase (TMR) and glucose 1-dehydrogenase (GDH) for the first time. Display of both TMR and GDH significantly enhanced their stability under conditions of extreme pH and temperature. These engineered spores also exhibited more robust long-term stability than their purified counterparts. Furthermore, we observed that a high ratio of spore-displayed GDH is necessary for high dye degradation efficiency. These results indicate that this continuous dye removal system with cofactor regeneration offers a promising solution for dye biodegradation applications. © 2016 Elsevier B.V., All rights reserved.","Bacillus Subtilis; Biodegradation; Cofactor Regeneration; Glucose 1-dehydrogenase (gdh); Spore Surface Display (ssd); Triphenylmethane Dye; Triphenylmethane Reductase (tmr); Glucose Dehydrogenase; Oxidoreductase; Triphenylmethane; Coloring Agents; Environmental Pollutants; Glucose 1-dehydrogenase; Oxidoreductases; Triphenylmethane; Trityl Compounds; Bacterium; Biodegradation; Cells And Cell Components; Dye; Enzyme; Enzyme Activity; Glucose; Pollutant Removal; Regeneration; Bacillus Subtilis; Coloring Agent; Glucose Dehydrogenase; Oxidoreductase; Pollutant; Triphenylmethane; Trityl Derivative; Bacterial Spore; Bioremediation; Isolation And Purification; Metabolism; Temperature; Biodegradation, Environmental; Coloring Agents; Environmental Pollutants; Glucose 1-dehydrogenase; Oxidoreductases; Spores, Bacterial; Temperature; Trityl Compounds","bacterium; biodegradation; cells and cell components; dye; enzyme; enzyme activity; glucose; pollutant removal; regeneration; Bacillus subtilis; coloring agent; glucose dehydrogenase; oxidoreductase; pollutant; triphenylmethane; trityl derivative; bacterial spore; bioremediation; isolation and purification; metabolism; temperature; Biodegradation, Environmental; Coloring Agents; Environmental Pollutants; Glucose 1-Dehydrogenase; Oxidoreductases; Spores, Bacterial; Temperature; Trityl Compounds","Article","Final","","Scopus","2-s2.0-84981194164"
"I., Çolak, Ilhami","Çolak, Ilhami (6602990030)","6602990030","Introduction to smart grid","2016","","","","7548265","","","0","50","10.1109/ISGWCP.2016.7548265","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988405291&doi=10.1109%2FISGWCP.2016.7548265&partnerID=40&md5=24a8646c46601d92a9425e8c30dd68b0","Smart grid can be defined as self-sufficient systems, which allows integration of any type and any scale generation sources to the grid that reduces the workforce targeting sustainable, reliable, safe and quality electricity to all consumers. Associations of initial studies for the next step in smart grid applications will provide an economical benefit for the authorities in the long term, and will help to establish standards to be compatible with every application. So that all smart grid applications can be coordinated under the control of same authorities. Even though these technological application studies constitute an initial step for the structure of the smart grid, they have not been fully accomplished in many countries. In this study, the introduction to smart grids is given as an overview. © 2017 Elsevier B.V., All rights reserved.","Distributed Energy Resources; Powergrid; Renewable Energy; Smartgrid; Electric Power Transmission Networks; Energy Resources; Distributed Energy Resources; Economical Benefits; Power Grids; Renewable Energies; Smart Grid; Smart Grid Applications; Technological Applications; Smart Power Grids","Electric power transmission networks; Energy resources; Distributed Energy Resources; Economical benefits; Power grids; Renewable energies; Smart grid; Smart grid applications; Technological applications; Smart power grids","Conference paper","Final","","Scopus","2-s2.0-84988405291"
"E., Uhlmann, Eckart; S., Salein, Sebastian","Uhlmann, Eckart (7006700765); Salein, Sebastian (57194146106)","7006700765; 57194146106","Concepts of self-sufficient cooling systems for linear direct drives; Konzepte zur energieautarken Kühlung von Lineardirektantrieben","2016","ZWF Zeitschrift fuer Wirtschaftlichen Fabrikbetrieb","111","7-8","","411","415","0","5","10.3139/104.111562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018938052&doi=10.3139%2F104.111562&partnerID=40&md5=2cd9cb0af6b0e796e957af91ccfcc059","In addition to accuracy, dynamic, flexibility and productivity there is a growing importance of energy consumption in the design process of machine tools. Due to this, the research objective of the Institute for Machine Tools and Factory Management (IWF) of the Technische Universität Berlin is to improve the energy efficiency of high dynamic machine tools with linear direct drives. The suggested approach employs a concept for the recuperation of the thermal loss in linear motors. Thermoelectric generators (TEGs) are placed in the heat flow to convert the heat into electricity which is supplied to the cooling system of the device. In this paper concepts of self-cooling and thereby self-sufficient systems are presented. © 2017 Elsevier B.V., All rights reserved.","Cooling; Energy Efficiency; Energy Utilization; Linear Motors; Machine Tools; Plant Shutdowns; Production Control; Thermoelectric Equipment; Design Process; Direct Drive; High Dynamic; Research Objectives; Self-cooling; Thermal Loss; Thermoelectric Generators; Cooling Systems","Cooling; Energy efficiency; Energy utilization; Linear motors; Machine tools; Plant shutdowns; Production control; Thermoelectric equipment; Design process; Direct drive; High dynamic; Research objectives; Self-cooling; Thermal loss; Thermoelectric generators; Cooling systems","Article","Final","","Scopus","2-s2.0-85018938052"
"K.M.R., Haque, Karima M.Ragibul; M.R., Khan, Mahmudur Rahman; N., Nowrin, Narisha; H.U., Zaman, Hasan U.","Haque, Karima M.Ragibul (57190860491); Khan, Mahmudur Rahman (57188756999); Nowrin, Narisha (57190854730); Zaman, Hasan U. (57188762911)","57190860491; 57188756999; 57190854730; 57188762911","Smart street lights using piezoelectric materials","2016","","","","7522506","","","0","6","10.1109/MicroCom.2016.7522506","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983517962&doi=10.1109%2FMicroCom.2016.7522506&partnerID=40&md5=b1311ea8de9eb0f61bc11c2398c8f4a1","This paper describes the design of a self-sufficient system for lighting street lights using piezoelectric renewable energy source. In modern times, renewable energy sources are more desirable because of the lack of more direct sources of energy. In this project, we make use of piezoelectric materials to generate practically usable electricity from wasted mechanical energy. Piezoelectric harvesters are becoming increasingly popular because the produced piezoelectricity now can supply up to 10-100's of W of available power. In this paper, we describe the use of full-wave bridge rectifiers to improve the power extraction capability from piezoelectric harvesters and the further steps required to provide sufficient energy to light up smart street lights. © 2017 Elsevier B.V., All rights reserved.","Arduino Microcontroller; Full Wave Bridge Rectifier; Piezoelectric Materials; Supercapacitors; Bridge Circuits; Crystallography; Electric Rectifiers; Harvesters; Microelectronics; Natural Resources; Piezoelectric Materials; Rectifying Circuits; Renewable Energy Resources; Available Power; Full Wave Bridge Rectifiers; Mechanical Energies; Piezoelectric Harvester; Power Extraction; Renewable Energy Source; Sources Of Energy; Super Capacitor; Piezoelectricity","Bridge circuits; Crystallography; Electric rectifiers; Harvesters; Microelectronics; Natural resources; Piezoelectric materials; Rectifying circuits; Renewable energy resources; Available power; Full wave bridge rectifiers; Mechanical energies; Piezoelectric harvester; Power extraction; Renewable energy source; Sources of energy; Super capacitor; Piezoelectricity","Conference paper","Final","","Scopus","2-s2.0-84983517962"
"Q., Yang, Qing-Yu; Z., Tan, Zhengan; D., An, Dou; W., Yu, Wei; X., Yang, Xinyu","Yang, Qing-Yu (36731735900); Tan, Zhengan (57189759402); An, Dou (55838522700); Yu, Wei (34973528100); Yang, Xinyu (55683797600)","36731735900; 57189759402; 55838522700; 34973528100; 55683797600","On optimal electric vehicles penetration in a novel Archipelago microgrids","2016","","","","7515921","331","336","0","3","10.1109/SNPD.2016.7515921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983268802&doi=10.1109%2FSNPD.2016.7515921&partnerID=40&md5=51911e732cc11dc498a4afd828ee6fd1","Islanded Microgrids (IMG) have attracted much attention in the research and development of the smart grid, which is a large-scale distributed cyber-physical system. To overcome the limitations of the single IMG on energy efficiency and economic, In this paper, we first proposed a novel self-sufficient system, namely Archipelago microgrid (MG), which is comprised of multi-microgrids while disconnected with the utility grid. We formalized the EV (electric vehicle) penetration problem as an optimization mixed integer nonlinear programming, which aims to minimize the emission and operation cost in the system. To enable a reasonable deployment of EV in each MGs, we developed two scheduling schemes, namely Unlimited Coordinated Scheme (UCS) and Limited Coordinated Scheme (LCS), respectively. A decentralized algorithm was also developed to solve the optimization model in LCS. A simulation study based on an modified IEEE-9 bus system with three MGs show that our proposed schemes can reduce both the environmental pollution created by CO2 emission and operation cost. Especially, with the consideration of peak load limits and resident preferences, the LCS scheme can obtain better results than the UCS scheme, leading to the reduction of the environmental pollution by 15.2% raised by CO2 emission, as well as the total cost by 10.8% in the system. © 2017 Elsevier B.V., All rights reserved.","Archipelago Microgrid; Electric Vehicles (evs); Penetration; Scheduling; Smart Grid; Artificial Intelligence; Carbon Dioxide; Cost Reduction; Costs; Electric Power Transmission Networks; Electric Vehicles; Embedded Systems; Energy Efficiency; Integer Programming; Nonlinear Programming; Operating Costs; Optimization; Pollution; Scheduling; Software Engineering; Vehicles; Cyber Physical Systems (cpss); Electric Vehicles (evs); Environmental Pollutions; Micro Grid; Mixed-integer Nonlinear Programming; Penetration; Research And Development; Smart Grid; Smart Power Grids","Artificial intelligence; Carbon dioxide; Cost reduction; Costs; Electric power transmission networks; Electric vehicles; Embedded systems; Energy efficiency; Integer programming; Nonlinear programming; Operating costs; Optimization; Pollution; Scheduling; Software engineering; Vehicles; Cyber physical systems (CPSs); Electric Vehicles (EVs); Environmental pollutions; Micro grid; Mixed-integer nonlinear programming; Penetration; Research and development; Smart grid; Smart power grids","Conference paper","Final","","Scopus","2-s2.0-84983268802"
"W., Sun, Wen; L., Wang, Lida; T., Wu, Tingting; T., Zhu, Tianzhen; H., Xie, Hongbin; Y., Pan, Yanqiu; G., Liu, Guichang","Sun, Wen (55586794600); Wang, Lida (35738111600); Wu, Tingting (55455640400); Zhu, Tianzhen (57002048800); Xie, Hongbin (52864886400); Pan, Yanqiu (14047377900); Liu, Guichang (35280459300)","55586794600; 35738111600; 55455640400; 57002048800; 52864886400; 14047377900; 35280459300","A Catalyst-Based Self-Sufficient System with Durable Self-Healing Functionality","2016","Advanced Engineering Materials","18","6","","923","931","0","13","10.1002/adem.201500494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950261374&doi=10.1002%2Fadem.201500494&partnerID=40&md5=e15fbc3de6b89b9722dec851309886b7","A novel self-sufficient self-healing system for metal protection is demonstrated in this work. The system is sustainable and can provide effective and durative protection for metal through autonomously healing the protective layer on metal surface while without adding any additional consumable reagents or external powers. As the system is fabricated on the basis of stable oxygen reduction reaction catalyst, the self-healing process can be repeated many times. Furthermore, the combination of catalyst-induced repeatable self-healing of metal passivation and serviceability of polymers makes this system ideal for intelligent metal protection. © 2016 Elsevier B.V., All rights reserved.","Catalysts; Electrolytic Reduction; Durative; Metal Protections; Metal Surfaces; Oxygen Reduction Reaction; Protective Layers; Self-healing; Self-healing Process; Self-healing Systems; Metals","Catalysts; Electrolytic reduction; Durative; Metal protections; Metal surfaces; Oxygen reduction reaction; Protective layers; Self-healing; Self-healing process; Self-healing systems; Metals","Article","Final","","Scopus","2-s2.0-84950261374"
"S., Rödel, S.; T., Krätzig, Thomas; L., Meyer, L.","Rödel, S. (57189695972); Krätzig, Thomas (57189696805); Meyer, L. (58428063300)","57189695972; 57189696805; 58428063300","Testing and developing energy harvester systems for operation of energy-self-sufficient measurement and control units in drinking water supply","2016","Water Supply","16","2","","263","273","0","3","10.2166/ws.2015.132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974711058&doi=10.2166%2Fws.2015.132&partnerID=40&md5=013ab287ce371eebba172969216b1c8f","In recent years, wireless measurement and control units have become more popular for monitoring water distribution systems in the drinking water supply. Electric power supply for a higher number of devices through fixed connections to the public electrical grid is technically complex and requires large investments. Powering monitoring devices, which are installed in areas where electrical power supply is lacking, is difficult and considerably increases personnel and operational costs due to frequent battery changes. In such cases, harvesting energy from the water distribution systems or the environment would be an attractive option. In this work, an energy-self-sufficient system has been developed to solve these problems. The system transforms, by use of an energy harvester, the kinetic and hydraulic energy of water flow in a pipeline to electrical energy, stores this energy, and uses it via a micro-controller unit for measurements and wireless data transmission to a central server. © 2017 Elsevier B.V., All rights reserved.","Energy Harvesting; Energy Self-sufficient; Hydraulic Energy; Water Distribution Networks; Complex Networks; Electric Power Systems; Energy Harvesting; Flow Of Water; Investments; Potable Water; Water; Water Supply; Water Supply Systems; Electrical Power Supply; Energy Self-sufficient; Hydraulic Energy; Measurement And Control; Micro Controller Units; Water Distribution Networks; Wireless Data Transmission; Wireless Measurements; Water Distribution Systems; Drinking Water; Electrical Power; Energy Balance; Environmental Monitoring; Equipment; Measurement Method; Operations Technology; Pipeline; Testing Method; Water Flow; Water Supply; Article; Controlled Study; Energy; Energy Consumption; Energy Yield","Complex networks; Electric power systems; Energy harvesting; Flow of water; Investments; Potable water; Water; Water supply; Water supply systems; Electrical power supply; Energy self-sufficient; Hydraulic energy; Measurement and control; Micro controller units; Water distribution networks; Wireless data transmission; Wireless measurements; Water distribution systems; drinking water; electrical power; energy balance; environmental monitoring; equipment; measurement method; operations technology; pipeline; testing method; water flow; water supply; Article; controlled study; energy; energy consumption; energy yield","Article","Final","","Scopus","2-s2.0-84974711058"
"X., Liu, Xuezhi; J., Wu, Jianzhong; N.P., Jenkins, Nick P.; A., Bagdanavicius, Audrius","Liu, Xuezhi (55874495200); Wu, Jianzhong (55713564500); Jenkins, Nick P. (57203175201); Bagdanavicius, Audrius (35730106000)","55874495200; 55713564500; 57203175201; 35730106000","Combined analysis of electricity and heat networks","2016","Applied Energy","162","","","1238","1250","0","722","10.1016/j.apenergy.2015.01.102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924706549&doi=10.1016%2Fj.apenergy.2015.01.102&partnerID=40&md5=cbcd9cefaf94638b2626ed6e557d8aa2","Energy supply systems are usually considered as individual sub-systems with separate energy vectors. However, the use of Combined Heat and Power (CHP) units, heat pumps and electric boilers creates linkages between electricity and heat networks. Two combined analysis methods were developed to investigate the performance of electricity and heat networks as an integrated whole. These two methods were the decomposed and integrated electrical-hydraulic-thermal calculation techniques in the forms of power flow and simple optimal dispatch. Both methods were based on models of the electrical network, hydraulic and thermal circuits, and the coupling components, focusing on CHP units and circulation pumps. A case study of Barry Island electricity and district heating networks was conducted, showing how both electrical and heat demand in a self-sufficient system (no interconnection with external systems) were met using CHP units. The comparison showed that the integrated method requires less iteration than the decomposed method. © 2017 Elsevier B.V., All rights reserved.","Combined Analysis; Combined Heat And Power (chp); District Heating; Energy Supply Networks; Power Flow; District Heating; Electric Lines; Energy Resources; Networks (circuits); Combined Analysis; Combined Heat And Power; Combined Heat And Power Units; District Heating Networks; Electrical Networks; Energy Supply Networks; Energy Supply System; Power Flows; Iterative Methods; Analytical Method; Electrical Power; Electricity; Electricity Supply; Electronic Equipment; Heat Production; Heating; Hydraulics; United Kingdom; Vale Of Glamorgan; Wales; Chandipura Virus","District heating; Electric lines; Energy resources; Networks (circuits); Combined analysis; Combined heat and power; Combined heat and power units; District heating networks; Electrical networks; Energy supply networks; Energy supply system; Power flows; Iterative methods; analytical method; electrical power; electricity; electricity supply; electronic equipment; heat production; heating; hydraulics; United Kingdom; Vale of Glamorgan; Wales; Chandipura virus","Article","Final","All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84924706549"
"J., Zahour, Jiri; J., Křivka, Jindřich; K., Kosturik, Kamil; S., Fredholm, Sten","Zahour, Jiri (56043484900); Křivka, Jindřich (56042992000); Kosturik, Kamil (16047510100); Fredholm, Sten (57216734551)","56043484900; 56042992000; 16047510100; 57216734551","Self-sufficient system for NOx reduction","2016","","","","7377550","646","649","0","0","10.1109/TELFOR.2015.7377550","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964533657&doi=10.1109%2FTELFOR.2015.7377550&partnerID=40&md5=c3b2b5a6850264200086ba22318ffdbe","This paper describes a SCR system which is being developed for using with the diesel engines. Unlike the commercial products this system has not to be connected with the electrical control units or sensors of the target engine. It means the system is not dependent on the vehicle type. The goal of this project is to develop a self-sufficient system for the reduction of nitrogen oxides. This feature enables using the same system in wide range of projects, including retrofitting. It also describes whole hardware principle and the interconnection between modules. Additionally the basic behavior of the catalytic convertor is described and demonstrated by the results of several tests on the test bench. © 2019 Elsevier B.V., All rights reserved.","Diesel Engine; Exhaust System; Nox Measuring; Scr; Diesel Engines; Nitrogen Oxides; Thyristors; Catalytic Convertors; Commercial Products; Electrical Control Units; Nox Measuring; Nox Reduction; Scr Systems; Test Benches; Vehicle Types; Exhaust Systems (engine)","Diesel engines; Nitrogen oxides; Thyristors; Catalytic convertors; Commercial products; Electrical control units; NOx measuring; Nox reduction; SCR systems; Test benches; Vehicle types; Exhaust systems (engine)","Conference paper","Final","","Scopus","2-s2.0-84964533657"
